X,Type,KeyCite.Treatment,KeyCite.URL,Title,Document.URL,Court.Line,Filed.Date,Citation,Parallel.Cite,Docket.Num,year,INCLUDE FINAL?,Why,Pro-antitrust enforcement,Direct Appeal from District Court?,party1,party2,scoreType,partyDecisionFavored,Robinson-Patman Claim,Merger,Sherman 1,Sherman 2
82,Cases,NA,NA,"Hudson Distributors, Inc. v. Eli Lilly & Co.",https://www.westlaw.com/Document/I220f139d9bf011d993e6d35cc61aab4a/View/FullText.html?listSource=Search&list=CASE&rank=135&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,1-Jun-64,377 U.S. 386,84 S.Ct. 1273,"490, 489",1964,Yes,"Eli Lilly manufacturs drugs and imposes RPM pursuant to na Ohio act that enables it. Lilly had no relationhip with retailers. Hudson, a retailer, refuses to accept the RPM. Lilly notifies. Hudson sues for violation of the Sherman Act. Ohio courts disagree, saying the statute was constitutional. Supreme Court upholds saying that the McGuire Act exempted State fair trade laws from antitrust enforcement. ",No,No,Smaller company,Bigger company,plb,p2,no,no,yes,no
152,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I64f8c5729c1d11d9bc61beebb95be672&rank=243&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,U.S. v. Penn-Olin Chemical Co.,https://www.westlaw.com/Document/I64f8c5729c1d11d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=243&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,22-Jun-64,378 U.S. 158,84 S.Ct. 1710,503,1964,Yes,"Government sues to dissolve a joint venture that controles the sale of sodium chlorate in SE US. Trial court said there was no antitrust violation. Government appealed. Supreme Court clarifies that Section 7 applies to JVs, reverts and remands for new analysis.",Yes,Yes,Government,Company,govCase,p1,no,yes,yes,no
171,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I18ced1459bea11d9bdd1cfdd544ca3a4&rank=282&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,U.S. v. Welden,https://www.westlaw.com/Document/I18ced1459bea11d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=282&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,20-Apr-64,377 U.S. 95,84 S.Ct. 1082,235,1964,Yes,US sues individual for price fixing of milk. Individual moves to dismiss because he had testified to Congress on the matter. District Court grants dismissal. US appeals. Supreme Court reverts.,Yes,Yes,government,Individual,govCase,p1,no,no,yes,no
274,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Iab907e239bf011d991d0cc6b54f12d4d&rank=473&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,U.S. v. Aluminum Co. of America,https://www.westlaw.com/Document/Iab907e239bf011d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=473&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,1-Jun-64,377 U.S. 271,84 S.Ct. 1283,204,1964,Yes,"The question is whether the 1959 acquisition by the Aluminum Company of America (Alcoa) of the stock and assets of the Rome Cable Corporation (Rome) ""may be substantially to lessen competition, or to tend to create a monopoly"" in the production and sale of various wire and cable products and accessories within the meaning of § 7 of the Clayton Act.[1] The United States, claiming that § 7 had been violated, instituted this civil suit and prayed for divestiture. The District Court, after a trial, held that there was no violation and dismissed the complaint. 214 F. Supp. 501. The case is here on appeal. Supreme Court reverts and orders sale of acquired company. ",Yes,Yes,Government,Company,govCase,p1,no,Yes,Yes,no
25,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I6167eba49c1f11d9bc61beebb95be672&rank=43&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,United Mine Workers of America v. Pennington,https://www.westlaw.com/Document/I6167eba49c1f11d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=43&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,7-Jun-65,381 U.S. 657,85 S.Ct. 1585,48,1965,Yes,"Smaller coal producer sues larger producer for monopolization of coal business by agreeing with the Union on price increases (not flexibe), increased mechanization and others. These would drive smaller companies out of business and increase the market power of larger suppliers. District Court and judge ruled for plaintiff and granted treble damages. Court of Appeals affirmed. Supreme Court affirms that while the contract itself was not exempt from antitrust laws because impacted the whole industry, but says that Noerr shielded joint-conduct to influece the views of public officials even if intended to eliminate competition. In this case, the contract was approved by the NLRB and the trial Court did not properly consider this as a potential exemption. So reverts and remands. ",No,No,Smaller company,Bigger Company,plb,p2,no,no,Yes,Yes
61,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I0a3daa179bf011d991d0cc6b54f12d4d&rank=104&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,"Walker Process Equipment, Inc. v. Food Machinery & Chemical Corp.",https://www.westlaw.com/Document/I0a3daa179bf011d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=104&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,6-Dec-65,382 U.S. 172,86 S.Ct. 347,13,1965,Yes,"The question before us is whether the maintenance and enforcement of a patent obtained by fraud on the Patent Office may be the basis of an action under § 2 of the Sherman Act,[1] and therefore subject to a treble damage claim by an injured party under § 4 of the Clayton Act. District Court and Circuit Court say no. Supreme Court says it can be a violation and subject to treble damages if other characteristics of Section 2 voiolation are present. Reverses and remands",Yes,No,Smaller company,Bigger company,plb,p1,no,no,yes,yes
62,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ie2e062889bf111d9bdd1cfdd544ca3a4&rank=105&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,"Local Union No. 189, Amalgamated Meat Cutters and Butcher Workmen of North America, AFL-CIO v. Jewel Tea Co.",https://www.westlaw.com/Document/Ie2e062889bf111d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=105&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,7-Jun-65,381 U.S. 676,85 S.Ct. 1596,240,1965,Yes,"Supermarket sues union for violation of Sherman Act for the restriction on the operating hours of food store meat departments contained in a collective bargaining agreement executed after joint multi-employer, multi-union negotiations. District Court says that contracts are not totally exempt from antitrust, but that in this case there was no evidence of conspiracy and contract was within Union's interest in protecting workers (so, exempt). Circuit Court reverses. Supreme Court reverses again, saying that while there is no broad exemption there was in this case.",No,No,Union,Company,NA,p1,no,no,Yes,Yes
131,Cases,NA,NA,Leh v. General Petroleum Corp.,https://www.westlaw.com/Document/Id8e2f4729c1c11d993e6d35cc61aab4a/View/FullText.html?listSource=Search&list=CASE&rank=209&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,8-Nov-65,382 U.S. 54,86 S.Ct. 203,4,1965,Yes,"On September 28, 1956, petitioners, a partnership engaged in wholesale distribution of refined petroleum products and one of the partners, filed in the Southern District of California a treble-damage action charging violations of §§ 1 and 2 of the Sherman Act, 26 Stat. 209, as amended, 15 U. S. C. §§ 1, 2 (1964 ed.), against seven companies engaged in producing, refining, and marketing gasoline and other hydrocarbon substances in interstate commerce. Defendants contended that the action was barred by the California one-year statute of limitations applicable to suits for statutory penalties or forfeitures, Cal. Code Civ. Proc. § 340 (1). Argument was that a civil lawsuit initiated by the US interrupted the statute of limitations. District Court dismisses the lawsuit. Supreme Court reverses",Yes,Yes,Smaller company,Bigger company,plb,p1,No,No,Yes,yes
156,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I65023b559c1d11d9bc61beebb95be672&rank=252&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Minnesota Min. & Mfg. Co. v. New Jersey Wood Finishing Co.,https://www.westlaw.com/Document/I65023b559c1d11d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=252&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,24-May-65,381 U.S. 311,85 S.Ct. 1473,291,1965,Yes,Company brings a treble action lawsuit after a supplier buys all the assets of another supplier (market of electrical insullation materials). Defense is the statute of limitations. Plaintiff affirms it has been lifted because FTC started a litigation with order for divestiture. District Court and Appeals Court agree with plaintiff and grants treble damages. Supreme Court says FTC actions also stop statute of limitations. Affirms.,Yes,No,Smaller company,Bigger company,plb,p1,No,yes,yes,yes
12,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I236a96029c1e11d9bdd1cfdd544ca3a4&rank=20&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,U.S. v. General Motors Corp.,https://www.westlaw.com/Document/I236a96029c1e11d9bdd1cfdd544ca3a4/View/FullText.html?listSource=Search&list=CASE&rank=20&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,28-Apr-66,384 U.S. 127,86 S.Ct. 1321,46,1966,Yes,"This is a civil action brought by the United States to enjoin the appellees from participating in an alleged conspiracy to restrain trade in violation of § 1 of the Sherman Act. GM had franchise agreements that limited dealers from moving location without authorization (did not restrition the territory they may sell to). GM used it to prevent sales to discounters that were removing sales from dealers. US sues the vertical relation as violation of Section 1. Supreme Court affirms this is a classic conspiracy, reverses district Court and rules for the government.",Yes,Yes,Government,Company,govCase,p1,No,No,Yes,no
42,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Id4c5607a9c1d11d991d0cc6b54f12d4d&rank=66&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,U.S. v. Grinnell Corp.,https://www.westlaw.com/Document/Id4c5607a9c1d11d991d0cc6b54f12d4d/View/FullText.html?listSource=Search&list=CASE&rank=66&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,13-Jun-66,384 U.S. 563,86 S.Ct. 1698,"73, 74, 75, 76, 77",1966,Yes,"Grinnel manufactures plumbing supplies and owns the stock of several other companies that operate in markets for burgler and fire alarm services that connect through a single central station. Grinnel has a leading position in the central station market through many acquisitions of smaller competitors. Companies also were part of a 1906 agreement that restricted and divided markets markets. Grinnel also had vertical agreements to supply Sprinkler services to some competitors. US sues for violation of Section 1 and 2. District Court agrees its per se violations. Supreme Court affirms, holding that: ""The offense of monopoly under § 2 of the Sherman Act has two elements: (1) the possession of monopoly power in the relevant market and (2) the willful acquisition 571*571 or maintenance of that power as distinguished from growth or development as a consequence of a superior product, business acumen, or historic accident. We shall see that this second ingredient presents no major problem here, as what was done in building the empire was done plainly and explicitly for a single purpose. In United States v. du Pont & Co., 351 U. S. 377, 391, we defined monopoly power as ""the power to control prices or exclude competition."" The existence of such power ordinarily may be inferred from the predominant share of the market. In American Tobacco Co. v. United States, 328 U. S. 781, 797, we said that ""over two-thirds of the entire domestic field of cigarettes, and . . . over 80% of the field of comparable cigarettes"" constituted ""a substantial monopoly."" In United States v. Aluminum Co. of America, 148 F. 2d 416, 429, 90% of the market constituted monopoly power. In the present case, 87% of the accredited central station service business leaves no doubt that the congeries of these defendants have monopoly power—power which, as our discussion of the record indicates, they did not hesitate to wield—if that business is the relevant market.""",Yes,Yes,Government,Company,govCase,p1,No,No,Yes,Yes
98,Cases,Yellow KeyCite,https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I618585c09c1f11d9bc61beebb95be672&rank=159&listSource=Search&list=CASE&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Carnation Co. v. Pacific Westbound Conference,https://www.westlaw.com/Document/I618585c09c1f11d9bc61beebb95be672/View/FullText.html?listSource=Search&list=CASE&rank=159&sessionScopeId=4a6bcb31e9675ef0acfae459b458bc7a24707b4c0ab556f2bd5fd10cc6c5456c&ppcid=b18d1b401c9641b1968849a12b3ce680&originationContext=Search%20Result&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0,Supreme Court of the United States,28-Feb-66,383 U.S. 213,383 U.S. 932,20,1966,Yes,"Discusses whether the Shipping Act precludes the enforcement of antitrust laws. Shipper had a lot of business between the west-coast and Asia. A conference of shippers, with tariffs approved by the Federal Maritime Commission, then increases rate (pending approval). Customer sues for antitrust violation and treble damages. Respondents claim Shipping Act precludes antitrust. District and Circuit court agreed. Supreme Court reverts saying that if the Commission has not yet approved the price changes, they are subject to antitrust laws.",Yes,No,Smaller company,Bigger company,plb,p1,no,no,yes,yes
